date,ret_eom,permno,shrcd,exchcd,mspread,year,month,size_port,rf,stock_exret,stock_ticker,cusip,comp_name,eps_medest,eps_meanest,eps_stdevest,eps_actual,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,ami_126d,ivol_capm_252d,prc_highprc_252d,betadown_252d,bidaskhl_21d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety
20220930,20220930,10104,11,1,0.00414186,2022,9,B,0.0019,-0.178299216,ORCL,68389X10,ORACLE,1.18,1.18,0.01,1.21,74.150001526,197604.26697,0.0173878329,-0.04551361,0.0622996118,-0.04740487,0.0867630443,0.0333124586,-0.131471612,-0.112833709,-0.082780478,0.8911323579,-0.022439135,-0.010483411,0.0305981683,0.0136887076,-0.080137839,0.0538157265,1.055645597,-0.327014218,0.3962677398,0.0620572328,1.3415384615,-0.000526288,,-0.118147344,0.0037369758,0.0008560068,0.002880969,0.0239681897,-0.007584404,0.0315525938,0.0838886639,-0.202036008,0.008394389,0.0075282022,0.3791091878,0.3225580796,0.2642115533,1.2263776523,1.0491528011,0.3387306945,-0.264552115,-0.216137108,-0.048415007,-0.026103604,-0.375132275,-0.228139612,-3.278571429,0.3963542152,0.2110286808,0.3689212491,0.8934911243,0.166614866,0.2152811016,0.0596646174,-0.02247191,0.0,0.0316741315,0.0217086228,0.0042689623,1.4643782383,0.0424392662,,0.02169378,,-0.023945866,0.1778690034,0.4955009005,0.0099752448,0.0001521452,0.0146550473,0.4642872597,-1.515418353,1.1535790939,0.2190264925,0.2967089722,0.9618866127,0.2430382105,1.1064814815,0.0956886713,0.2381079489,-0.028425494,10.006640208,0.2696674277,0.4646104251,1.643337313,0.3837768502,3.0,-3.423876229,1.6717312222,199171.23574,-20.37226717,0.1284044548,0.0354867888,0.5498059413,0.0663042362,0.3968183542,0.2784555255,0.2116705304,0.0382582832,0.0526102,0.0333545429,0.1428612875,0.1366468468,0.0352674571,0.1853038877,0.0748134808,0.1294450269,17.655871388,0.8119557188,-0.223935371,0.2376503374,0.7141195747,0.7331239147,0.00633963,0.08797287,-0.1805064,0.7904821,0.00541682,0.69374259,0.00529567,0.87732679,0.01276306,0.02579054,0.01190879,-0.3273298,0.00822796,583397270.041875,0.50811937,0.00293096,0.51134578,0.00783363,0.00784455,2.587e-05,0.016562,0.71538833,0.97906877,0.00352503,0.56110521,0.8264670418,0.6169915062,452,0.6647378261,1.5271939417,0.6398545951,-0.699726949
20220930,20220930,86288,11,3,0.00808167,2022,9,B,0.0019,-0.001756374,CSGP,22160N10,COSTAR GRP,0.24,0.24,0.01,0.3,69.63999939,27573.888118,0.0,0.0025167424,-0.002513582,-0.040639166,0.191171609,0.1898049173,-0.0664867,-0.143379773,-0.172055635,1.9565277674,0.0155770564,-0.015064941,-0.036914721,0.0312399582,0.0598491408,0.160820329,-0.614362735,,6.6615530799,0.6062578066,1.2179082906,0.0,-0.000510275,0.0,0.0053184245,0.0102443213,-0.004925897,0.0186939972,-0.002700531,0.0213945282,0.0013041217,-0.001304122,0.0091172992,0.0483929061,0.2294418865,0.2302801707,0.1360593804,0.0943426567,0.0522443842,0.1541145533,-0.001696106,-0.001696106,0.0,-0.027851392,-0.666022037,-0.029155514,-0.697208048,0.4294052799,0.1922390961,0.2800482789,0.6716931926,0.1040118106,0.5340303056,0.1743294204,-0.002106594,2.0,0.0174542648,0.0082070214,0.0162478698,0.538051525,0.1270010509,0.0153722819,0.0123080595,0.0017512774,0.0015766795,0.06613168,,0.0115769797,0.0074151751,-0.021620272,-1.110678231,0.5859697964,-0.351224979,0.1146841437,0.2440622411,0.1004135907,0.1442024174,1.4044528228,0.0696689148,0.1082079886,0.0059269315,1.2493419147,0.0719986463,0.5734407722,0.8501503632,0.6225183381,4.0,-4.133291502,11.577779516,2487.7413967,-15.38286639,0.1785071847,0.0172206511,0.2668264254,0.21357358,0.0403540478,-0.10213935,0.0726144602,0.0111580202,0.0185895075,0.0161407415,0.0009104991,0.0004525658,0.0075527615,0.1204046411,0.023745321,0.1239053929,18.3829502,0.8991158844,0.0966955866,1.1717233894,0.5584257301,0.6905547599,0.00798466,-0.35824835,0.46054366,0.69076836,0.00790441,-0.2956483,0.00770174,-0.4140496,0.01765545,0.02524357,0.01403081,0.00996335,0.00715613,124228367.384315,0.49588429,0.00502599,0.4999277,0.00624211,0.00650023,0.00016936,0.01953255,0.69821537,1.17865265,0.00566618,0.63545733,1.2169081515,0.6564672186,320,0.5983825351,1.0145086355,-0.773750094,1.1279373947
20220930,20220930,87055,11,3,0.00828382,2022,9,B,0.0019,-0.097341468,COST,22160K10,COSTCO WHOLESALE,4.16,4.16,0.16,4.2,522.09997559,231114.86359,0.0064764191,0.0018989419,0.004581495,-0.035470188,0.1629702403,0.0459657644,0.0084616213,0.1961146668,0.1107639158,2.0974163042,-0.013479954,0.0181227631,0.0135567918,0.0261321956,0.1485851633,0.1768667495,0.2931034483,0.1889650198,0.4242144177,0.4277593268,0.3184584178,0.0415358762,0.0,-0.002219474,0.050968642,0.0804717968,-0.029503155,0.0301689971,0.0041060275,0.0260629697,-0.016202162,0.0139826881,0.0076571863,0.0597038587,0.0356770796,0.4369669298,0.2041916358,0.4271294675,0.2839118344,0.4431052818,-0.026617838,-0.012444909,-0.014172929,-0.070056121,-0.801559949,-0.056073433,-0.64157446,0.3082049601,3.1985478297,3.5631546832,12.419886565,0.0,0.1949332572,0.1137158243,0.0534759358,8.0,-0.003951346,0.0978832169,0.0208580088,0.3260795648,0.1593736737,0.0703569301,0.0202497311,0.0063596219,0.0044568487,0.0,-0.034451692,0.1094845614,-0.083209567,0.0608880208,0.4932159117,1.027175961,0.0019616332,0.1540660621,0.5018937325,0.5299003322,0.2345314833,1.349174678,0.1574558483,0.1341355148,-0.003238277,3.2484292924,0.0266977609,0.7334131403,0.4046416138,0.7785106887,8.0,-5.189052352,7.2702429464,57530.401633,-7.497565355,0.3643740676,0.0038495602,0.2729292224,0.0840188281,0.0400060812,-0.013196901,0.9095866736,0.0238539396,0.0429743022,0.0260995762,0.0092724456,0.0092724456,0.0,0.0742157285,0.0370990948,0.1777628403,18.485073663,0.6437114652,0.2764235717,0.0968584305,0.5279150457,0.880843478,0.00758035,0.42559229,-0.63697834,0.56009438,0.00760914,0.44711634,0.0074771,-0.21422213,0.01254195,0.01589691,0.01209318,-0.7598024,0.00598686,1331045103.50366,0.38391869,0.00584497,0.43437258,0.00561091,0.00609354,1.071e-05,0.01419851,0.85864647,0.97022043,0.00479019,0.55996306,0.7409063859,0.6749423398,442,1.4455974114,1.3716504336,0.0296228979,1.364489133
20221031,20221031,10104,11,1,0.00459229,2022,10,B,0.0023,0.281308973,ORCL,68389X10,ORACLE,1.18,1.18,0.01,1.21,61.069999695,164623.52789,0.0208713179,-0.013912717,0.0297281185,-0.176399216,0.0656194173,-0.096102651,-0.139155206,-0.135490874,-0.121726944,0.924403834,0.104786016,-0.036045705,-0.013491079,0.018080941,-0.166352674,0.0484448727,1.1128805621,1.2112676056,0.4157245358,0.0742671999,1.7174698795,0.0015736937,,-0.1458137,0.0065692562,-0.001967117,0.0085363734,0.0194332873,-0.021638288,0.0410715756,-0.068711859,-0.077101842,0.0153618123,,0.3729029218,0.3251232879,0.2652314336,,,0.3052442764,-0.270336789,-0.15424943,-0.116087358,-0.025819556,-0.420128033,-0.102921398,-1.67470597,0.3954556202,0.214937281,0.3530723282,0.8185623083,0.1700989632,0.2003897637,-0.032204733,0.08,0.0,0.041355534,0.0377249117,0.01190496,1.8842710997,0.0546005166,,0.0293527484,,-0.004785209,0.1803288288,-0.711994701,-0.008899163,-0.001093391,-0.00301787,0.8113578811,-0.225874171,1.3656180069,0.1995850717,0.2710381597,1.2359181804,0.2211094755,1.1661456007,0.0872759545,0.2394118777,-0.033899879,,0.2687078451,0.359514058,1.4818300252,0.3463335291,3.0,-3.310713862,1.6710461714,,,-0.176258985,0.0318053278,0.6639208952,,0.4830233018,0.3499803506,0.2578003311,0.0408021872,0.0579443298,0.0305424143,0.126336741,0.1234088484,0.043851569,0.2332943819,0.085259744,0.1274786369,,0.8782399773,-0.171494265,0.1439238365,0.6647150423,0.7313064517,0.01440654,-1.67234594,0.53921846,1.23196326,0.01468609,-1.42843495,0.01461331,-1.63029275,0.01343073,0.0168788,0.01711623,-0.32500077,0.00624178,569242801.826218,0.53408423,0.00294589,0.54892046,0.00776874,0.00784186,2.637e-05,0.01677773,0.58919439,0.92292863,0.00414186,0.57497904,0.8282379194,0.6407016808,453,0.1277718062,1.3779995782,-0.011291462,-0.737961107
20221031,20221031,86288,11,3,0.00675337,2022,10,B,0.0023,0.1853525432,CSGP,22160N10,COSTAR GRP,0.24,0.24,0.01,0.3,69.650001526,28325.959121,0.0,0.02969921,-0.029266732,0.0001436263,0.1527892648,0.0454886445,-0.118815635,-0.190797103,-0.291075991,2.2082012108,-0.000116134,-0.015041326,-0.035414388,0.0329142205,0.0598491408,0.160820329,-0.614362735,,6.6615530799,0.6062578066,1.2179082906,0.0,-0.000510275,0.0,0.0053184245,0.0102443213,-0.004925897,0.0186939972,-0.002700531,0.0213945282,0.0013041217,-0.001304122,0.0091172992,0.0483929061,0.2294418865,0.2302801707,0.1360593804,0.0943426567,0.0522443842,0.1541145533,-0.001696106,-0.001696106,0.0,-0.027851392,-0.666022037,-0.029155514,-0.697208048,0.4294052799,0.1922390961,0.2800482789,0.6716931926,0.1040118106,0.5340303056,0.1743294204,-0.002106594,2.0,0.0174542648,0.0082070214,0.0162478698,0.538051525,0.1270010509,0.0153722819,0.0123080595,0.0017512774,0.0015766795,0.06613168,,0.0115769797,0.0074151751,-0.021620272,-1.110678231,0.5859697964,-0.351224979,0.1146841437,0.2440622411,0.1004135907,0.1442024174,1.4044528228,0.0696689148,0.1082079886,0.0059269315,1.2493419147,0.0719986463,0.5734407722,0.8501503632,0.6225183381,4.0,-4.133291502,11.577779516,2487.7413967,-15.38286639,0.1785071847,0.0172206511,0.2597420256,0.2079030749,0.0392826239,-0.099427489,0.0706865032,0.0108617681,0.0180959451,0.0157121952,0.0008863248,0.00044055,0.0073522312,0.116854883,0.0230452637,0.1220790755,18.408183436,0.866323668,-0.068710096,0.6207769992,0.4746544223,0.6750903198,0.02224139,1.67076895,0.01741393,1.20344942,0.02328005,1.44483208,0.02279464,0.45370809,0.03340186,0.07490475,0.02479209,1.3181009,0.00150374,164746615.280369,2.05050748,0.00625197,1.92670108,0.00511066,0.00570399,0.00015867,0.02044878,0.69831565,1.11159073,0.00808167,0.63312581,1.2028365341,1.2081295326,321,0.5936931831,1.010706685,-0.779110878,1.1306772522
20221031,20221031,87055,11,3,0.00524262,2022,10,B,0.0023,0.0614982786,COST,22160K10,COSTCO WHOLESALE,3.11,3.1,0.22,3.1,472.26998901,209028.58622,0.0071607274,0.0017654089,0.0047147801,-0.095441468,0.0911535065,-0.090295634,-0.075831908,0.1694524195,0.1591761348,1.9152395007,0.0956492722,0.0007508776,-0.000825413,0.0260385592,0.114851416,0.1655673848,0.1135684399,0.2610375671,0.3905817175,0.4539755106,0.2236453202,0.057132118,0.0,-0.004103239,0.0687057571,0.0607341978,0.0079715592,0.0232725678,0.0055284094,0.0177441584,-0.01866817,0.0145649314,0.0064994049,0.0545950009,0.0348031149,0.4313099042,0.1614671428,0.3990384615,0.2827524038,0.427305565,-0.02587233,-0.011636284,-0.014236046,-0.034141452,-0.386114063,-0.019576521,-0.221395678,0.3093550302,3.2795840381,3.5919290656,12.277796591,0.0,0.1852878532,0.1137158243,0.0534759358,8.0,0.0286692042,0.0978832169,0.0208580088,0.2558139535,0.1616494026,0.0696776187,0.0214496338,-0.008267692,-0.000765305,0.0,-0.158715982,-0.031717513,-0.122379158,0.0737502041,0.4189279879,-0.51092452,-0.094117486,0.1419492265,0.4808464574,0.4834364762,0.1800118728,1.3487424725,0.1225646808,0.1273256907,-0.056574195,3.1977163462,0.0266649553,0.7334131403,0.2342505973,0.7531471523,8.0,-5.189052352,6.9863313564,58120.78524,-7.497565355,0.0764632043,0.0064559275,0.3054701807,0.095527604,0.0432285371,-0.013371377,1.0407093304,0.0270106597,0.0374398552,0.0196145421,0.0102474022,0.0102474022,0.0,0.0859122916,0.039421319,0.1802387497,18.383346269,0.6732127314,0.2124028721,-0.055543899,0.5077585881,0.8766421623,0.01214083,1.61717549,-0.38764125,0.93590144,0.01258965,1.32304441,0.01265576,1.83687029,0.01980545,0.02980273,0.02005493,-0.67142424,0.00533681,1291084908.08407,0.39412925,0.00575869,0.4472415,0.00555781,0.00598784,1.151e-05,0.01433456,0.77669599,1.01558876,0.00828382,0.57030909,0.7504717465,1.0342371337,443,1.0928946584,1.2086801593,-0.462949942,1.3516340283
20221130,20221130,10104,11,1,0.00517707,2022,11,B,0.0029,0.0606327175,ORCL,68389X10,ORACLE,1.18,1.18,0.01,1.21,78.069999695,210449.62889,0.0162686756,-0.013912717,0.0304887565,0.283608973,-0.215441904,-0.164563263,-0.241148406,-0.355521899,-0.134290266,1.0120322215,-0.05420059,-0.005335745,0.005296759,0.0174664975,-0.166352674,0.0484448727,1.1128805621,1.2112676056,0.4157245358,0.0742671999,1.7174698795,0.0015736937,,-0.1458137,0.0065692562,-0.001967117,0.0085363734,0.0194332873,-0.021638288,0.0410715756,-0.068711859,-0.077101842,0.0153618123,,0.3729029218,0.3251232879,0.2652314336,,,0.3052442764,-0.270336789,-0.15424943,-0.116087358,-0.025819556,-0.420128033,-0.102921398,-1.67470597,0.3954556202,0.214937281,0.3530723282,0.8185623083,0.1700989632,0.2003897637,-0.032204733,0.08,0.0,0.041355534,0.0377249117,0.01190496,1.8842710997,0.0546005166,,0.0293527484,,-0.004785209,0.1803288288,-0.711994701,-0.008899163,-0.001093391,-0.00301787,0.8113578811,-0.225874171,1.3656180069,0.1995850717,0.2710381597,1.2359181804,0.2211094755,1.1661456007,0.0872759545,0.2394118777,-0.033899879,,0.2687078451,0.359514058,1.4818300252,0.3463335291,3.0,-3.310713862,1.6710461714,,,-0.176258985,0.0318053278,0.5193499299,,0.3778433843,0.2737709746,0.2016634585,0.0319173763,0.0453267609,0.0238917029,0.0988264988,0.0965361645,0.0343027452,0.1934123133,0.0706844468,0.1194050856,,0.9582847915,-0.488661261,-0.183188786,0.6571456375,0.6984988482,0.01607494,0.83418761,-0.06795688,1.29023981,0.01687337,0.71645525,0.01613423,0.27422668,0.04214857,0.04981945,0.02277419,-0.02993578,0.00639609,591928440.499621,0.53127596,0.00311998,0.53061577,0.00759385,0.00780955,2.696e-05,0.01717665,0.7532079,0.94185161,0.00459229,0.58300308,0.8367544265,1.9233251735,454,0.1585701331,1.3774663016,0.0321909294,-0.674953904
20221130,20221130,86288,11,3,0.00739354,2022,11,B,0.0029,-0.023209482,CSGP,22160N10,COSTAR GRP,0.36,0.36,0.0,0.38,82.720001221,33641.397296,0.0,0.0297617842,-0.029327497,0.1876525432,-0.040501376,0.0947815554,-0.007269131,-0.19058688,-0.225915185,1.9095520896,-0.096339345,0.0107761183,0.0685187588,0.0211331971,0.0487779576,0.1383788992,-0.369181744,,6.7691986267,0.5914855318,2.8582078955,0.0,-0.000510275,0.0,0.0099212371,0.0019708256,0.0079504115,-0.002384665,-0.001570462,-0.000814204,-0.002016374,0.0020163736,0.0057887695,0.0495642757,0.2276583175,0.2344526455,0.1263174548,0.0941455222,0.0552569403,0.1543485393,-0.001853856,-0.001563454,-0.000290402,-0.017726784,-0.398630282,-0.015710411,-0.353287171,0.4290544962,0.1972425152,0.2839661427,0.6779833087,0.1026475072,0.534193588,0.1743294204,-0.002106594,3.0,0.0074842975,0.0082070214,-0.004963659,1.4371636168,0.1165337381,0.014174263,0.0113453834,0.0031227658,0.002536934,0.0680602818,,-0.243720524,0.0031487819,-0.02495502,-1.20099206,0.7026005338,0.0814807969,0.1138875015,0.2458887667,0.1003242921,0.1324789622,1.352305338,0.0621960212,0.1085906704,-0.00249787,1.2425880064,0.0725096251,0.5734407722,0.6988442709,0.6214135975,7.0,-4.176674356,10.804723363,2677.7630798,-14.35109266,0.134459462,0.0177824417,0.2205838222,0.1775196775,0.0331611375,-0.084673326,0.0611817037,0.0098091942,0.0137194361,0.010488952,0.0007331443,0.0003448727,0.0062801494,0.0985885423,0.0193080747,0.1240107712,18.517244415,0.9021489978,0.030670874,0.6319920235,0.4570937344,0.6977726307,0.02085981,2.28083559,-0.15485781,0.78803257,0.01789469,1.57738068,0.01783608,1.48160841,0.04031363,0.07436243,0.02422622,0.91657885,0.00452933,173382548.897726,1.94661347,0.00638575,1.88210747,0.00495025,0.00550428,0.00014959,0.02038162,0.97146212,1.15122028,0.00675337,0.63218181,1.1400739869,1.464056508,322,0.5985128331,0.9644003337,-0.699854651,1.1790115514
20221130,20221130,87055,11,3,0.00645824,2022,11,B,0.0029,0.0723741769,COST,22160K10,COSTCO WHOLESALE,3.13,3.12,0.21,3.1,501.5,221965.906,0.0069654859,0.0017654089,0.0049018898,0.0637982786,-0.127526329,-0.110330174,-0.060485726,-0.03451023,0.1733044643,2.2577314519,0.097326763,-0.002297166,0.0666817189,0.0225194527,0.114851416,0.1655673848,0.1135684399,0.2610375671,0.3905817175,0.4539755106,0.2236453202,0.057132118,0.0,-0.004103239,0.0687057571,0.0607341978,0.0079715592,0.0232725678,0.0055284094,0.0177441584,-0.01866817,0.0145649314,0.0064994049,0.0545950009,0.0348031149,0.4313099042,0.1614671428,0.3990384615,0.2827524038,0.427305565,-0.02587233,-0.011636284,-0.014236046,-0.034141452,-0.386114063,-0.019576521,-0.221395678,0.3093550302,3.2795840381,3.5919290656,12.277796591,0.0,0.1852878532,0.1137158243,0.0534759358,8.0,0.0286692042,0.0978832169,0.0208580088,0.2558139535,0.1616494026,0.0696776187,0.0214496338,-0.008267692,-0.000765305,0.0,-0.158715982,-0.031717513,-0.122379158,0.0737502041,0.4189279879,-0.51092452,-0.094117486,0.1419492265,0.4808464574,0.4834364762,0.1800118728,1.3487424725,0.1225646808,0.1273256907,-0.056574195,3.1977163462,0.0266649553,0.7334131403,0.2342505973,0.7531471523,8.0,-5.189052352,6.9863313564,58120.78524,-7.497565355,0.0764632043,0.0064559275,0.2876658004,0.0899597617,0.0407089546,-0.012592024,0.9800514138,0.0254363389,0.035257667,0.0184713052,0.0096501307,0.0096501307,0.0,0.0808410218,0.0370943395,0.1672147536,18.438716423,0.6747556683,0.1202223422,-0.152006251,0.4987751655,0.8430493119,0.01192975,0.88675391,-0.32499706,0.77086575,0.01218412,0.76660477,0.0120257,0.64794542,0.02757674,0.03929485,0.01879373,0.05332243,0.00540018,1223456887.26357,0.40228015,0.00562726,0.45372092,0.00554953,0.00596803,1.213e-05,0.01454479,0.82476772,1.00774214,0.00524262,0.58020421,0.7471455142,1.4025413783,444,1.0479935862,1.2070222391,-0.451865269,1.3758011807
20221230,20221231,10104,11,1,0.0045334,2022,12,B,0.0033,-0.018836564,ORCL,68389X10,ORACLE,1.2,1.21,0.05,1.22,83.029998779,223862.65969,0.0152939162,-0.013725058,0.0302984714,0.0635327175,0.0571813565,0.0944419068,0.0406136494,-0.125334755,-0.184365557,0.9743503007,-0.038902346,0.0039765335,-0.011462662,0.018579825,-0.166352674,0.0484448727,1.1128805621,1.2112676056,0.4157245358,0.0742671999,1.7174698795,0.0015736937,,-0.1458137,0.0065692562,-0.001967117,0.0085363734,0.0194332873,-0.021638288,0.0410715756,-0.068711859,-0.077101842,0.0153618123,,0.3729029218,0.3251232879,0.2652314336,,,0.3052442764,-0.270336789,-0.15424943,-0.116087358,-0.025819556,-0.420128033,-0.102921398,-1.67470597,0.3954556202,0.214937281,0.3530723282,0.8185623083,0.1700989632,0.2003897637,-0.032204733,0.08,0.0,0.041355534,0.0377249117,0.01190496,1.8842710997,0.0546005166,,0.0293527484,,-0.004785209,0.1803288288,-0.711994701,-0.008899163,-0.001093391,-0.00301787,0.8113578811,-0.225874171,1.3656180069,0.1995850717,0.2710381597,1.2359181804,0.2211094755,1.1661456007,0.0872759545,0.2394118777,-0.033899879,,0.2687078451,0.359514058,1.4818300252,0.3463335291,3.0,-3.310713862,1.6710461714,,,-0.176258985,0.0318053278,0.4882323839,,0.3552043923,0.2573676203,0.1895805225,0.030005004,0.0426109473,0.0224601995,0.0929051769,0.0907520711,0.0322474503,0.1841957904,0.0673161771,0.1240419383,,0.9699128185,-0.003960447,0.3414840856,0.6561446184,0.7334524431,0.0100363,-0.01979911,-0.44339278,0.92020622,0.01001749,-0.68202055,0.00969882,-0.51442303,0.01976526,0.02881487,0.0138051,-0.09517289,0.00766332,589694628.329071,0.52890529,0.00305922,0.53904427,0.00763723,0.0078018,2.431e-05,0.01729625,0.80106124,0.93882345,0.00517707,0.58603147,0.8105707817,0.8955903249,455,0.1734742675,1.3838112586,0.0490513449,-0.66013768
20221230,20221231,86288,11,3,0.00805702,2022,12,B,0.0033,-0.049696866,CSGP,22160N10,COSTAR GRP,0.36,0.36,0.0,0.38,81.040000916,32958.157972,0.0,0.0297617842,-0.029327497,-0.020309482,0.1878231213,0.3574007751,0.3558433602,0.0637859964,-0.181841599,1.5497590499,0.0163322613,0.0074450507,-0.030440821,0.0272314696,0.0487779576,0.1383788992,-0.369181744,,6.7691986267,0.5914855318,2.8582078955,0.0,-0.000510275,0.0,0.0099212371,0.0019708256,0.0079504115,-0.002384665,-0.001570462,-0.000814204,-0.002016374,0.0020163736,0.0057887695,0.0495642757,0.2276583175,0.2344526455,0.1263174548,0.0941455222,0.0552569403,0.1543485393,-0.001853856,-0.001563454,-0.000290402,-0.017726784,-0.398630282,-0.015710411,-0.353287171,0.4290544962,0.1972425152,0.2839661427,0.6779833087,0.1026475072,0.534193588,0.1743294204,-0.002106594,3.0,0.0074842975,0.0082070214,-0.004963659,1.4371636168,0.1165337381,0.014174263,0.0113453834,0.0031227658,0.002536934,0.0680602818,,-0.243720524,0.0031487819,-0.02495502,-1.20099206,0.7026005338,0.0814807969,0.1138875015,0.2458887667,0.1003242921,0.1324789622,1.352305338,0.0621960212,0.1085906704,-0.00249787,1.2425880064,0.0725096251,0.5734407722,0.6988442709,0.6214135975,7.0,-4.176674356,10.804723363,2677.7630798,-14.35109266,0.134459462,0.0177824417,0.2251566367,0.1811997505,0.0338485846,-0.086428647,0.0624500314,0.0100125438,0.014003847,0.0107063932,0.0007483428,0.0003520221,0.00641034,0.1008256861,0.0197462081,0.1366270897,18.500326478,0.8874416275,0.3721374629,1.1640507394,0.4567092766,0.7421774243,0.01068664,-0.2105103,0.77037602,0.80559698,0.01019885,-0.4699569,0.01130574,-0.29238015,0.02260655,0.05490104,0.01824034,1.71130239,0.00473961,185820109.613088,1.81728356,0.00651744,1.84540898,0.00474814,0.0053491,0.00012358,0.02050852,0.96292773,1.09895503,0.00739354,0.6336461,1.1003304463,0.8158961783,323,0.605365375,0.9787295871,-0.697486197,1.1901499885
20221230,20221231,87055,11,3,0.00547996,2022,12,B,0.0033,-0.156753872,COST,22160K10,COSTCO WHOLESALE,3.23,3.22,0.11,3.3,539.25,239341.25925,0.0064598156,0.0009178367,0.005748323,0.0752741769,-0.037732191,0.0793945346,-0.02920153,-0.064010475,-0.011030623,2.1137627899,0.0525047407,-0.000227218,-0.035606376,0.0306652737,0.114851416,0.1655673848,0.1135684399,0.2610375671,0.3905817175,0.4539755106,0.2236453202,0.057132118,0.0,-0.004103239,0.0687057571,0.0607341978,0.0079715592,0.0232725678,0.0055284094,0.0177441584,-0.01866817,0.0145649314,0.0064994049,0.0545950009,0.0348031149,0.4313099042,0.1614671428,0.3990384615,0.2827524038,0.427305565,-0.02587233,-0.011636284,-0.014236046,-0.034141452,-0.386114063,-0.019576521,-0.221395678,0.3093550302,3.2795840381,3.5919290656,12.277796591,0.0,0.1852878532,0.1137158243,0.0534759358,8.0,0.0286692042,0.0978832169,0.0208580088,0.2558139535,0.1616494026,0.0696776187,0.0214496338,-0.008267692,-0.000765305,0.0,-0.158715982,-0.031717513,-0.122379158,0.0737502041,0.4189279879,-0.51092452,-0.094117486,0.1419492265,0.4808464574,0.4834364762,0.1800118728,1.3487424725,0.1225646808,0.1273256907,-0.056574195,3.1977163462,0.0266649553,0.7334131403,0.2342505973,0.7531471523,8.0,-5.189052352,6.9863313564,58120.78524,-7.497565355,0.0764632043,0.0064559275,0.2667822514,0.083428992,0.0377536244,-0.011677886,0.9089030478,0.023589748,0.0326980815,0.0171303519,0.0089495643,0.0089495643,0.0,0.0749028966,0.0343695987,0.1540719691,18.503662538,0.6662532218,0.0059640562,0.2819168564,0.5006496341,0.8101431823,0.00811101,1.08245438,-0.05428168,0.7373117,0.00729658,0.6134804,0.00708612,0.9358044,0.02493496,0.04726821,0.01616908,0.77724666,0.006037,1089951582.03487,0.30797012,0.00491686,0.3252805,0.00602665,0.00595721,1.175e-05,0.01442725,0.88685143,0.97017303,0.00645824,0.58737896,0.731701207,1.2544986434,445,1.0563984707,1.214809443,-0.44026573,1.3648033105
